STABREV,STATE,State-County-Code,POVERTY_RATE,YEAR
KS,20,20069,8.1,2010
KS,20,20071,10.5,2010
KS,20,20073,17.4,2010
KS,20,20075,12.8,2010
KS,20,20077,14.4,2010
KS,20,20079,10.1,2010
KS,20,20081,11.0,2010
KS,20,20083,10.6,2010
KS,20,20085,11.3,2010
KS,20,20087,9.0,2010
KS,20,20089,13.6,2010
KS,20,20091,6.6,2010
KS,20,20093,11.4,2010
KS,20,20095,12.4,2010
KS,20,20097,13.2,2010
KS,20,20099,17.1,2010
KS,20,20101,9.7,2010
KS,20,20103,9.4,2010
KS,20,20105,12.9,2010
KS,20,20107,14.3,2010
KS,20,20109,10.4,2010
KS,20,20111,19.6,2010
KS,20,20113,9.3,2010
KS,20,20115,10.9,2010
KS,20,20117,11.8,2010
KS,20,20119,10.2,2010
KS,20,20121,8.8,2010
KS,20,20123,10.3,2010
KS,20,20125,18.6,2010
KS,20,20127,11.0,2010
KS,20,20129,11.2,2010
KS,20,20131,10.0,2010
KS,20,20133,16.4,2010
KS,20,20135,10.3,2010
KS,20,20137,13.9,2010
KS,20,20139,12.1,2010
KS,20,20141,14.4,2010
KS,20,20143,9.9,2010
KS,20,20145,14.1,2010
KS,20,20147,11.4,2010
KS,20,20149,9.0,2010
KS,20,20151,11.3,2010
KS,20,20153,13.0,2010
KS,20,20155,14.6,2010
KS,20,20157,12.3,2010
KS,20,20159,13.8,2010
KS,20,20161,21.2,2010
KS,20,20163,14.4,2010
KS,20,20165,13.4,2010
KS,20,20167,15.4,2010
KS,20,20169,17.2,2010
KS,20,20171,9.2,2010
KS,20,20173,15.3,2010
KS,20,20175,15.6,2010
KS,20,20177,17.5,2010
KS,20,20179,13.1,2010
KS,20,20181,16.9,2010
KS,20,20183,13.9,2010
KS,20,20185,13.8,2010
KS,20,20187,12.3,2010
KS,20,20189,11.5,2010
KS,20,20191,12.1,2010
KS,20,20193,10.5,2010
KS,20,20195,11.6,2010
KS,20,20197,9.3,2010
KS,20,20199,12.6,2010
KS,20,20201,9.9,2010
KS,20,20203,12.8,2010
KS,20,20205,16.0,2010
KS,20,20207,17.2,2010
KS,20,20209,23.9,2010
KY,21,21001,24.0,2010
KY,21,21003,22.3,2010
KY,21,21005,12.8,2010
KY,21,21007,14.4,2010
KY,21,21009,19.4,2010
KY,21,21011,27.8,2010
KY,21,21013,30.2,2010
KY,21,21015,9.2,2010
KY,21,21017,17.0,2010
KY,21,21019,19.1,2010
KY,21,21021,16.6,2010
KY,21,21023,16.5,2010
KY,21,21025,28.3,2010
KY,21,21027,20.7,2010
KY,21,21029,10.5,2010
KY,21,21031,19.5,2010
KY,21,21033,18.8,2010
KY,21,21035,17.2,2010
KY,21,21037,13.0,2010
KY,21,21039,14.4,2010
KY,21,21041,22.3,2010
KY,21,21043,23.2,2010
KY,21,21045,27.8,2010
KY,21,21047,19.7,2010
KY,21,21049,17.4,2010
KY,21,21051,38.0,2010
KY,21,21053,25.4,2010
KY,21,21055,20.0,2010
KY,21,21057,26.3,2010
KY,21,21059,16.2,2010
KY,21,21061,18.8,2010
KY,21,21063,29.9,2010
KY,21,21065,28.7,2010
KY,21,21067,20.0,2010
KY,21,21069,18.9,2010
KY,21,21071,29.9,2010
KY,21,21073,16.0,2010
KY,21,21075,27.1,2010
KY,21,21077,16.7,2010
KY,21,21079,17.0,2010
KY,21,21081,18.4,2010
KY,21,21083,19.7,2010
KY,21,21085,20.8,2010
KY,21,21087,21.6,2010
KY,21,21089,17.3,2010
KY,21,21091,14.2,2010
KY,21,21093,14.7,2010
KY,21,21095,33.7,2010
KY,21,21097,16.6,2010
KY,21,21099,25.3,2010
KY,21,21101,16.5,2010
KY,21,21103,17.1,2010
KY,21,21105,18.7,2010
KY,21,21107,19.3,2010
KY,21,21109,30.2,2010
KY,21,21111,17.3,2010
KY,21,21113,16.1,2010
KY,21,21115,23.4,2010
KY,21,21117,13.3,2010
KY,21,21119,26.4,2010
KY,21,21121,33.9,2010
KY,21,21123,19.1,2010
KY,21,21125,24.0,2010
KY,21,21127,20.0,2010
KY,21,21129,37.3,2010
KY,21,21131,29.2,2010
KY,21,21133,23.2,2010
KY,21,21135,28.4,2010
KY,21,21137,23.3,2010
KY,21,21139,14.7,2010
KY,21,21141,17.9,2010
KY,21,21143,14.9,2010
KY,21,21145,16.1,2010
KY,21,21147,36.5,2010
KY,21,21149,16.4,2010
KY,21,21151,21.4,2010
KY,21,21153,29.4,2010
KY,21,21155,18.4,2010
KY,21,21157,11.5,2010
KY,21,21159,36.6,2010
KY,21,21161,21.6,2010
KY,21,21163,14.3,2010
KY,21,21165,28.4,2010
KY,21,21167,15.3,2010
KY,21,21169,21.4,2010
KY,21,21171,24.5,2010
KY,21,21173,19.2,2010
KY,21,21175,31.8,2010
KY,21,21177,21.0,2010
KY,21,21179,16.0,2010
KY,21,21181,18.7,2010
KY,21,21183,20.4,2010
KY,21,21185,7.7,2010
KY,21,21187,16.7,2010
KY,21,21189,40.1,2010
KY,21,21191,15.0,2010
KY,21,21193,28.7,2010
KY,21,21195,27.3,2010
KY,21,21197,25.2,2010
KY,21,21199,21.5,2010
KY,21,21201,22.6,2010
KY,21,21203,23.9,2010
KY,21,21205,28.3,2010
KY,21,21207,27.8,2010
KY,21,21209,11.3,2010
KY,21,21211,12.1,2010
KY,21,21213,16.2,2010
KY,21,21215,9.0,2010
KY,21,21217,22.8,2010
KY,21,21219,23.6,2010
KY,21,21221,15.0,2010
KY,21,21223,15.0,2010
KY,21,21225,19.4,2010
KY,21,21227,20.5,2010
KY,21,21229,16.7,2010
KY,21,21231,28.3,2010
KY,21,21233,15.1,2010
KY,21,21235,26.2,2010
KY,21,21237,31.8,2010
KY,21,21239,11.2,2010
LA,22,22001,21.0,2010
LA,22,22003,20.4,2010
LA,22,22005,12.8,2010
LA,22,22007,16.7,2010
LA,22,22009,21.6,2010
LA,22,22011,15.7,2010
LA,22,22013,24.4,2010
LA,22,22015,14.0,2010
LA,22,22017,19.5,2010
LA,22,22019,17.6,2010
LA,22,22021,21.6,2010
LA,22,22023,13.1,2010
LA,22,22025,26.1,2010
LA,22,22027,30.9,2010
LA,22,22029,32.9,2010
LA,22,22031,21.2,2010
LA,22,22033,17.3,2010
LA,22,22035,40.3,2010
LA,22,22037,18.6,2010
LA,22,22039,22.9,2010
LA,22,22041,27.4,2010
LA,22,22043,19.3,2010
LA,22,22045,23.0,2010
LA,22,22047,22.7,2010
LA,22,22049,19.4,2010
LA,22,22051,16.2,2010
LA,22,22053,20.2,2010
LA,22,22055,17.8,2010
LA,22,22057,13.3,2010
LA,22,22059,14.7,2010
LA,22,22061,24.2,2010
LA,22,22063,12.5,2010
LA,22,22065,37.4,2010
LA,22,22067,27.4,2010
LA,22,22069,25.3,2010
LA,22,22071,27.1,2010
LA,22,22073,20.6,2010
LA,22,22075,15.1,2010
LA,22,22077,17.6,2010
LA,22,22079,19.6,2010
LA,22,22081,23.3,2010
LA,22,22083,25.4,2010
LA,22,22085,21.9,2010
LA,22,22087,17.8,2010
LA,22,22089,12.7,2010
LA,22,22091,23.9,2010
LA,22,22093,16.3,2010
LA,22,22095,18.6,2010
LA,22,22097,26.4,2010
LA,22,22099,21.8,2010
LA,22,22101,20.6,2010
LA,22,22103,9.2,2010
LA,22,22105,21.7,2010
LA,22,22107,33.3,2010
LA,22,22109,18.3,2010
LA,22,22111,21.0,2010
LA,22,22113,17.5,2010
LA,22,22115,13.5,2010
LA,22,22117,26.8,2010
LA,22,22119,22.6,2010
LA,22,22121,15.0,2010
LA,22,22123,22.6,2010
LA,22,22125,20.9,2010
LA,22,22127,23.9,2010
ME,23,23001,14.6,2010
ME,23,23003,14.0,2010
ME,23,23005,10.3,2010
ME,23,23007,15.6,2010
ME,23,23009,14.0,2010
ME,23,23011,11.7,2010
ME,23,23013,13.7,2010
ME,23,23015,12.7,2010
ME,23,23017,15.0,2010
ME,23,23019,16.0,2010
ME,23,23021,16.6,2010
ME,23,23023,10.5,2010
ME,23,23025,18.6,2010
ME,23,23027,15.6,2010
ME,23,23029,19.4,2010
ME,23,23031,10.3,2010
MD,24,24001,17.1,2010
MD,24,24003,6.6,2010
MD,24,24005,8.2,2010
MD,24,24009,6.2,2010
MD,24,24011,13.0,2010
MD,24,24013,5.4,2010
MD,24,24015,10.5,2010
MD,24,24017,6.2,2010
MD,24,24019,16.2,2010
MD,24,24021,5.6,2010
MD,24,24023,15.1,2010
MD,24,24025,6.9,2010
MD,24,24027,5.2,2010
MD,24,24029,14.2,2010
MD,24,24031,7.5,2010
MD,24,24033,9.4,2010
MD,24,24035,7.3,2010
MD,24,24037,7.5,2010
MD,24,24039,19.3,2010
MD,24,24041,9.7,2010
MD,24,24043,11.4,2010
MD,24,24045,16.6,2010
MD,24,24047,10.6,2010
MD,24,24510,24.7,2010
MA,25,25001,10.9,2010
MA,25,25003,12.4,2010
MA,25,25005,12.8,2010
MA,25,25007,8.3,2010
MA,25,25009,10.4,2010
MA,25,25011,11.7,2010
MA,25,25013,17.1,2010
MA,25,25015,12.5,2010
MA,25,25017,8.2,2010
MA,25,25019,8.1,2010
MA,25,25021,6.3,2010
MA,25,25023,8.3,2010
MA,25,25025,22.6,2010
MA,25,25027,10.9,2010
MI,26,26001,16.5,2010
MI,26,26003,14.7,2010
MI,26,26005,14.8,2010
MI,26,26007,16.8,2010
MI,26,26009,15.2,2010
MI,26,26011,18.4,2010
MI,26,26013,14.1,2010
MI,26,26015,11.0,2010
MI,26,26017,15.9,2010
MI,26,26019,12.6,2010
MI,26,26021,17.5,2010
MI,26,26023,19.6,2010
MI,26,26025,17.0,2010
MI,26,26027,15.6,2010
MI,26,26029,14.0,2010
MI,26,26031,17.0,2010
MI,26,26033,19.6,2010
MI,26,26035,27.9,2010
MI,26,26037,10.6,2010
MI,26,26039,16.5,2010
MI,26,26041,15.0,2010
MI,26,26043,13.1,2010
MI,26,26045,11.0,2010
MI,26,26047,12.1,2010
MI,26,26049,21.0,2010
MI,26,26051,19.5,2010
MI,26,26053,21.0,2010
MI,26,26055,12.0,2010
MI,26,26057,18.3,2010
MI,26,26059,17.4,2010
MI,26,26061,19.7,2010
MI,26,26063,15.8,2010
MI,26,26065,20.2,2010
MI,26,26067,16.2,2010
MI,26,26069,19.9,2010
MI,26,26071,15.2,2010
MI,26,26073,32.5,2010
MI,26,26075,19.2,2010
MI,26,26077,20.0,2010
MI,26,26079,17.9,2010
MI,26,26081,16.3,2010
MI,26,26083,13.7,2010
MI,26,26085,25.2,2010
MI,26,26087,12.7,2010
MI,26,26089,9.3,2010
MI,26,26091,14.2,2010
MI,26,26093,7.2,2010
MI,26,26095,19.5,2010
MI,26,26097,15.3,2010
MI,26,26099,12.7,2010
MI,26,26101,17.0,2010
MI,26,26103,14.2,2010
MI,26,26105,15.8,2010
MI,26,26107,21.8,2010
MI,26,26109,13.8,2010
MI,26,26111,11.1,2010
MI,26,26113,15.9,2010
MI,26,26115,12.1,2010
MI,26,26117,20.4,2010
MI,26,26119,19.5,2010
MI,26,26121,21.0,2010
MI,26,26123,19.8,2010
MI,26,26125,10.3,2010
MI,26,26127,22.0,2010
MI,26,26129,19.4,2010
MI,26,26131,16.1,2010
MI,26,26133,20.2,2010
MI,26,26135,21.0,2010
MI,26,26137,12.8,2010
MI,26,26139,11.4,2010
MI,26,26141,14.9,2010
MI,26,26143,22.2,2010
MI,26,26145,17.8,2010
MI,26,26147,15.4,2010
MI,26,26149,16.7,2010
MI,26,26151,17.2,2010
MI,26,26153,15.9,2010
MI,26,26155,15.0,2010
MI,26,26157,16.3,2010
MI,26,26159,15.6,2010
MI,26,26161,13.0,2010
MI,26,26163,23.9,2010
MI,26,26165,17.0,2010
MN,27,27001,13.1,2010
MN,27,27003,7.4,2010
MN,27,27005,14.6,2010
MN,27,27007,20.8,2010
MN,27,27009,10.5,2010
MN,27,27011,11.3,2010
MN,27,27013,16.9,2010
MN,27,27015,9.3,2010
MN,27,27017,10.8,2010
MN,27,27019,4.9,2010
MN,27,27021,16.4,2010
MN,27,27023,10.0,2010
MN,27,27025,7.4,2010
MN,27,27027,12.8,2010
MN,27,27029,15.7,2010
MN,27,27031,9.6,2010
MN,27,27033,11.0,2010
MN,27,27035,12.3,2010
MN,27,27037,7.0,2010
MN,27,27039,6.9,2010
MN,27,27041,9.6,2010
MN,27,27043,10.8,2010
MN,27,27045,12.4,2010
MN,27,27047,12.3,2010
MN,27,27049,8.3,2010
MN,27,27051,10.8,2010
MN,27,27053,13.7,2010
MN,27,27055,9.3,2010
MN,27,27057,12.8,2010
MN,27,27059,8.9,2010
MN,27,27061,12.2,2010
MN,27,27063,9.7,2010
MN,27,27065,13.6,2010
MN,27,27067,14.6,2010
MN,27,27069,10.0,2010
MN,27,27071,14.6,2010
MN,27,27073,9.8,2010
MN,27,27075,11.2,2010
MN,27,27077,11.7,2010
MN,27,27079,9.2,2010
MN,27,27081,10.0,2010
MN,27,27083,11.4,2010
MN,27,27085,8.5,2010
MN,27,27087,22.1,2010
MN,27,27089,8.2,2010
MN,27,27091,11.6,2010
MN,27,27093,8.9,2010
MN,27,27095,13.1,2010
MN,27,27097,13.4,2010
MN,27,27099,12.3,2010
MN,27,27101,8.9,2010
MN,27,27103,9.0,2010
MN,27,27105,13.8,2010
MN,27,27107,11.3,2010
MN,27,27109,8.5,2010
MN,27,27111,13.4,2010
MN,27,27113,11.5,2010
MN,27,27115,15.2,2010
MN,27,27117,10.5,2010
MN,27,27119,11.7,2010
MN,27,27121,10.5,2010
MN,27,27123,17.2,2010
MN,27,27125,11.0,2010
MN,27,27127,9.6,2010
MN,27,27129,11.3,2010
MN,27,27131,10.3,2010
MN,27,27133,10.8,2010
MN,27,27135,9.4,2010
MN,27,27137,17.4,2010
MN,27,27139,5.1,2010
MN,27,27141,7.2,2010
MN,27,27143,10.0,2010
MN,27,27145,12.1,2010
MN,27,27147,10.4,2010
MN,27,27149,11.4,2010
MN,27,27151,9.9,2010
MN,27,27153,16.9,2010
MN,27,27155,13.2,2010
MN,27,27157,7.5,2010
MN,27,27159,16.8,2010
MN,27,27161,10.7,2010
MN,27,27163,5.8,2010
MN,27,27165,11.4,2010
MN,27,27167,9.5,2010
MN,27,27169,15.4,2010
MN,27,27171,5.8,2010
MN,27,27173,12.7,2010
MS,28,28001,30.8,2010
MS,28,28003,22.5,2010
MS,28,28005,22.5,2010
MS,28,28007,24.3,2010
MS,28,28009,25.9,2010
MS,28,28011,33.9,2010
MS,28,28013,22.3,2010
MS,28,28015,18.8,2010
MS,28,28017,24.8,2010
MS,28,28019,23.4,2010
MS,28,28021,34.9,2010
MS,28,28023,25.4,2010
MS,28,28025,28.4,2010
MS,28,28027,38.7,2010
MS,28,28029,23.4,2010
MS,28,28031,21.7,2010
MS,28,28033,10.4,2010
MS,28,28035,29.0,2010
MS,28,28037,20.8,2010
MS,28,28039,17.2,2010
MS,28,28041,23.9,2010
MS,28,28043,21.5,2010
MS,28,28045,18.9,2010
MS,28,28047,19.7,2010
MS,28,28049,22.9,2010
MS,28,28051,41.2,2010
MS,28,28053,42.2,2010
MS,28,28055,43.3,2010
MS,28,28057,17.2,2010
MS,28,28059,16.6,2010
MS,28,28061,19.6,2010
MS,28,28063,37.9,2010
MS,28,28065,25.0,2010
MS,28,28067,23.4,2010
MS,28,28069,26.6,2010
MS,28,28071,20.9,2010
MS,28,28073,16.2,2010
MS,28,28075,24.4,2010
MS,28,28077,18.2,2010
MS,28,28079,27.1,2010
MS,28,28081,20.5,2010
MS,28,28083,37.2,2010
MS,28,28085,17.8,2010
MS,28,28087,25.8,2010
MS,28,28089,12.8,2010
MS,28,28091,24.7,2010
MS,28,28093,25.3,2010
MS,28,28095,24.1,2010
MS,28,28097,23.5,2010
MS,28,28099,22.4,2010
MS,28,28101,21.6,2010
MS,28,28103,32.6,2010
MS,28,28105,26.5,2010
MS,28,28107,27.9,2010
MS,28,28109,21.5,2010
MS,28,28111,21.7,2010
MS,28,28113,27.1,2010
MS,28,28115,16.0,2010
MS,28,28117,21.8,2010
MS,28,28119,36.9,2010
MS,28,28121,13.8,2010
MS,28,28123,21.0,2010
MS,28,28125,37.9,2010
MS,28,28127,21.9,2010
MS,28,28129,20.8,2010
MS,28,28131,19.3,2010
MS,28,28133,39.2,2010
MS,28,28135,34.8,2010
MS,28,28137,18.2,2010
MS,28,28139,20.7,2010
MS,28,28141,17.7,2010
MS,28,28143,28.1,2010
MS,28,28145,20.0,2010
MS,28,28147,24.5,2010
MS,28,28149,23.3,2010
MS,28,28151,42.2,2010
MS,28,28153,24.8,2010
MS,28,28155,23.4,2010
MS,28,28157,33.3,2010
MS,28,28159,29.7,2010
MS,28,28161,23.9,2010
MS,28,28163,39.0,2010
MO,29,29001,22.2,2010
MO,29,29003,10.1,2010
MO,29,29005,11.6,2010
MO,29,29007,18.4,2010
MO,29,29009,18.9,2010
MO,29,29011,17.6,2010
MO,29,29013,15.7,2010
MO,29,29015,20.6,2010
MO,29,29017,19.5,2010
MO,29,29019,18.8,2010
MO,29,29021,15.9,2010
MO,29,29023,19.3,2010
MO,29,29025,13.9,2010
MO,29,29027,13.8,2010
MO,29,29029,14.6,2010
MO,29,29031,15.2,2010
MO,29,29033,15.7,2010
MO,29,29035,24.5,2010
MO,29,29037,8.5,2010
MO,29,29039,20.1,2010
MO,29,29041,14.0,2010
MO,29,29043,11.1,2010
MO,29,29045,16.3,2010
MO,29,29047,9.5,2010
MO,29,29049,11.1,2010
MO,29,29051,11.2,2010
MO,29,29053,16.7,2010
MO,29,29055,19.3,2010
MO,29,29057,21.7,2010
MO,29,29059,19.5,2010
MO,29,29061,17.2,2010
MO,29,29063,16.5,2010
MO,29,29065,19.1,2010
MO,29,29067,23.3,2010
MO,29,29069,27.3,2010
MO,29,29071,14.1,2010
MO,29,29073,12.7,2010
MO,29,29075,14.5,2010
MO,29,29077,19.1,2010
MO,29,29079,17.5,2010
MO,29,29081,17.1,2010
MO,29,29083,17.2,2010
MO,29,29085,22.6,2010
MO,29,29087,14.2,2010
MO,29,29089,15.5,2010
MO,29,29091,21.3,2010
MO,29,29093,21.0,2010
MO,29,29095,16.8,2010
MO,29,29097,17.6,2010
MO,29,29099,12.1,2010
MO,29,29101,17.8,2010
MO,29,29103,21.0,2010
MO,29,29105,18.2,2010
MO,29,29107,11.9,2010
MO,29,29109,16.7,2010
MO,29,29111,16.4,2010
MO,29,29113,11.2,2010
MO,29,29115,15.9,2010
MO,29,29117,16.7,2010
MO,29,29119,19.7,2010
MO,29,29121,15.1,2010
MO,29,29123,19.1,2010
MO,29,29125,15.2,2010
MO,29,29127,16.4,2010
MO,29,29129,14.8,2010
MO,29,29131,21.3,2010
MO,29,29133,27.5,2010
MO,29,29135,14.4,2010
MO,29,29137,15.3,2010
MO,29,29139,16.8,2010
MO,29,29141,20.6,2010
MO,29,29143,24.5,2010
MO,29,29145,15.5,2010
MO,29,29147,17.0,2010
MO,29,29149,25.0,2010
MO,29,29151,10.8,2010
MO,29,29153,24.5,2010
MO,29,29155,31.3,2010
MO,29,29157,13.6,2010
MO,29,29159,17.9,2010
MO,29,29161,18.0,2010
MO,29,29163,17.8,2010
MO,29,29165,7.3,2010
MO,29,29167,21.0,2010
MO,29,29169,15.1,2010
MO,29,29171,19.5,2010
MO,29,29173,11.0,2010
MO,29,29175,17.7,2010
MO,29,29177,11.1,2010
MO,29,29179,24.0,2010
MO,29,29181,26.6,2010
MO,29,29183,6.1,2010
MO,29,29185,21.2,2010
MO,29,29186,11.2,2010
MO,29,29187,18.9,2010
MO,29,29189,10.5,2010
MO,29,29195,21.0,2010
MO,29,29197,20.7,2010
MO,29,29199,16.6,2010
MO,29,29201,18.5,2010
MO,29,29203,25.6,2010
MO,29,29205,14.9,2010
MO,29,29207,18.2,2010
MO,29,29209,16.3,2010
MO,29,29211,17.6,2010
MO,29,29213,20.0,2010
MO,29,29215,23.8,2010
MO,29,29217,19.0,2010
MO,29,29219,12.7,2010
MO,29,29221,24.0,2010
MO,29,29223,23.4,2010
MO,29,29225,17.2,2010
MO,29,29227,15.8,2010
MO,29,29229,23.9,2010
MO,29,29510,27.7,2010
MT,30,30001,18.1,2010
MT,30,30003,25.9,2010
MT,30,30005,28.3,2010
MT,30,30007,11.8,2010
MT,30,30009,13.1,2010
MT,30,30011,18.6,2010
MT,30,30013,13.5,2010
MT,30,30015,16.6,2010
MT,30,30017,14.9,2010
MT,30,30019,11.1,2010
MT,30,30021,12.4,2010
MT,30,30023,18.7,2010
MT,30,30025,9.5,2010
MT,30,30027,13.6,2010
MT,30,30029,14.8,2010
MT,30,30031,12.9,2010
MT,30,30033,19.1,2010
MT,30,30035,28.8,2010
MT,30,30037,21.1,2010
MT,30,30039,14.8,2010
MT,30,30041,18.5,2010
MT,30,30043,10.0,2010
MT,30,30045,16.0,2010
MT,30,30047,21.5,2010
MT,30,30049,11.4,2010
MT,30,30051,21.9,2010
MT,30,30053,18.7,2010
MT,30,30055,16.2,2010
MT,30,30057,11.6,2010
MT,30,30059,19.5,2010
MT,30,30061,17.9,2010
MT,30,30063,15.0,2010
MT,30,30065,17.7,2010
MT,30,30067,13.9,2010
MT,30,30069,20.6,2010
MT,30,30071,16.5,2010
MT,30,30073,19.4,2010
MT,30,30075,14.5,2010
MT,30,30077,20.5,2010
MT,30,30079,15.6,2010
MT,30,30081,17.5,2010
MT,30,30083,11.4,2010
MT,30,30085,27.3,2010
MT,30,30087,18.8,2010
MT,30,30089,19.4,2010
MT,30,30091,11.7,2010
MT,30,30093,17.7,2010
MT,30,30095,10.2,2010
MT,30,30097,11.4,2010
MT,30,30099,15.5,2010
MT,30,30101,15.9,2010
MT,30,30103,11.4,2010
MT,30,30105,13.4,2010
MT,30,30107,17.2,2010
MT,30,30109,12.9,2010
MT,30,30111,12.9,2010
NE,31,31001,12.5,2010
NE,31,31003,13.7,2010
NE,31,31005,11.9,2010
NE,31,31007,13.2,2010
NE,31,31009,20.3,2010
NE,31,31011,9.7,2010
NE,31,31013,13.1,2010
NE,31,31015,13.9,2010
NE,31,31017,13.9,2010
NE,31,31019,12.4,2010
NE,31,31021,12.1,2010
NE,31,31023,9.1,2010
NE,31,31025,7.2,2010
NE,31,31027,11.1,2010
NE,31,31029,11.7,2010
NE,31,31031,13.7,2010
NE,31,31033,10.7,2010
NE,31,31035,11.0,2010
NE,31,31037,10.9,2010
NE,31,31039,10.3,2010
NE,31,31041,14.0,2010
NE,31,31043,13.2,2010
NE,31,31045,17.6,2010
NE,31,31047,11.7,2010
NE,31,31049,12.7,2010
NE,31,31051,9.7,2010
NE,31,31053,12.7,2010
NE,31,31055,14.7,2010
NE,31,31057,13.5,2010
NE,31,31059,9.0,2010
NE,31,31061,14.3,2010
NE,31,31063,14.1,2010
NE,31,31065,13.4,2010
NE,31,31067,12.5,2010
NE,31,31069,15.9,2010
NE,31,31071,14.6,2010
NE,31,31073,9.5,2010
NE,31,31075,12.1,2010
NE,31,31077,13.7,2010
NE,31,31079,13.1,2010
NE,31,31081,8.5,2010
NE,31,31083,10.9,2010
NE,31,31085,17.1,2010
NE,31,31087,15.2,2010
NE,31,31089,13.7,2010
NE,31,31091,9.7,2010
NE,31,31093,10.5,2010
NE,31,31095,12.6,2010
NE,31,31097,12.3,2010
NE,31,31099,9.0,2010
NE,31,31101,12.0,2010
NE,31,31103,22.6,2010
NE,31,31105,13.0,2010
NE,31,31107,14.7,2010
NE,31,31109,14.8,2010
NE,31,31111,12.3,2010
NE,31,31113,12.5,2010
NE,31,31115,17.3,2010
NE,31,31117,18.9,2010
NE,31,31119,13.1,2010
NE,31,31121,11.8,2010
NE,31,31123,15.6,2010
NE,31,31125,12.7,2010
NE,31,31127,13.2,2010
NE,31,31129,12.4,2010
NE,31,31131,10.6,2010
NE,31,31133,14.1,2010
NE,31,31135,10.6,2010
NE,31,31137,10.0,2010
NE,31,31139,9.6,2010
NE,31,31141,8.4,2010
NE,31,31143,8.6,2010
NE,31,31145,13.3,2010
NE,31,31147,12.7,2010
NE,31,31149,16.1,2010
NE,31,31151,10.6,2010
NE,31,31153,5.8,2010
NE,31,31155,8.4,2010
NE,31,31157,15.8,2010
NE,31,31159,7.8,2010
NE,31,31161,17.2,2010
NE,31,31163,12.9,2010
NE,31,31165,16.8,2010
NE,31,31167,8.9,2010
NE,31,31169,11.5,2010
NE,31,31171,15.7,2010
NE,31,31173,26.1,2010
NE,31,31175,14.2,2010
NE,31,31177,6.6,2010
NE,31,31179,14.2,2010
NE,31,31181,12.0,2010
NE,31,31183,19.9,2010
NE,31,31185,9.8,2010
NV,32,32001,11.6,2010
NV,32,32003,15.0,2010
NV,32,32005,9.3,2010
NV,32,32007,8.3,2010
NV,32,32009,14.4,2010
NV,32,32011,10.1,2010
NV,32,32013,9.9,2010
NV,32,32015,10.0,2010
NV,32,32017,13.4,2010
NV,32,32019,11.4,2010
NV,32,32021,15.4,2010
NV,32,32023,18.7,2010
NV,32,32027,18.5,2010
NV,32,32029,8.7,2010
NV,32,32031,15.3,2010
NV,32,32033,12.6,2010
NV,32,32510,15.1,2010
NH,33,33001,9.5,2010
NH,33,33003,10.3,2010
NH,33,33005,11.3,2010
NH,33,33007,14.3,2010
NH,33,33009,11.6,2010
NH,33,33011,7.6,2010
NH,33,33013,9.5,2010
NH,33,33015,5.7,2010
NH,33,33017,11.1,2010
NH,33,33019,11.2,2010
NJ,34,34001,13.6,2010
NJ,34,34003,6.9,2010
NJ,34,34005,5.7,2010
NJ,34,34007,12.3,2010
NJ,34,34009,11.4,2010
NJ,34,34011,17.0,2010
NJ,34,34013,16.4,2010
NJ,34,34015,6.8,2010
NJ,34,34017,16.5,2010
NJ,34,34019,4.0,2010
NJ,34,34021,11.7,2010
NJ,34,34023,7.7,2010
NJ,34,34025,6.8,2010
NJ,34,34027,5.7,2010
NJ,34,34029,11.0,2010
NJ,34,34031,15.6,2010
NJ,34,34033,11.2,2010
NJ,34,34035,5.2,2010
NJ,34,34037,5.7,2010
NJ,34,34039,10.9,2010
NJ,34,34041,7.4,2010
NM,35,35001,16.4,2010
NM,35,35003,23.1,2010
NM,35,35005,22.8,2010
NM,35,35006,27.6,2010
NM,35,35007,17.9,2010
NM,35,35009,19.8,2010
NM,35,35011,18.6,2010
NM,35,35013,25.4,2010
NM,35,35015,16.6,2010
NM,35,35017,18.9,2010
NM,35,35019,23.7,2010
NM,35,35021,13.5,2010
NM,35,35023,25.2,2010
NM,35,35025,18.0,2010
NM,35,35027,18.3,2010
NM,35,35028,3.2,2010
NM,35,35029,30.7,2010
NM,35,35031,32.6,2010
NM,35,35033,21.8,2010
NM,35,35035,21.8,2010
NM,35,35037,24.6,2010
NM,35,35039,21.0,2010
NM,35,35041,24.5,2010
NM,35,35043,13.8,2010
NM,35,35045,23.9,2010
NM,35,35047,25.7,2010
NM,35,35049,16.5,2010
NM,35,35051,21.2,2010
NM,35,35053,27.4,2010
NM,35,35055,18.6,2010
NM,35,35057,23.8,2010
NM,35,35059,18.9,2010
NM,35,35061,22.5,2010
NY,36,36001,13.2,2010
NY,36,36003,17.2,2010
NY,36,36005,30.0,2010
NY,36,36007,16.5,2010
NY,36,36009,15.0,2010
NY,36,36011,12.6,2010
NY,36,36013,17.3,2010
NY,36,36015,15.6,2010
NY,36,36017,16.0,2010
NY,36,36019,15.7,2010
NY,36,36021,9.5,2010
NY,36,36023,14.8,2010
NY,36,36025,12.3,2010
NY,36,36027,8.2,2010
NY,36,36029,14.3,2010
NY,36,36031,13.0,2010
NY,36,36033,16.1,2010
NY,36,36035,15.6,2010
NY,36,36037,12.1,2010
NY,36,36039,17.2,2010
NY,36,36041,10.6,2010
NY,36,36043,15.6,2010
NY,36,36045,14.3,2010
